date,1. open,2. high,3. low,4. close,5. volume
2024-08-28 19:42:00,552.6025,552.6524,552.5627,552.6225,5424.0
2024-08-28 19:41:00,552.5627,552.6025,552.5228,552.5826,1064.0
2024-08-28 19:40:00,552.4929,552.5527,552.4929,552.5527,475.0
2024-08-28 19:39:00,552.6624,552.6624,552.5278,552.5278,251.0
2024-08-28 19:38:00,552.5776,552.7022,552.5776,552.6524,2579.0
2024-08-28 19:37:00,552.5826,552.6324,552.5427,552.5726,1305.0
2024-08-28 19:36:00,552.5477,552.5926,552.5238,552.5926,700.0
2024-08-28 19:35:00,552.6524,552.6524,552.5327,552.5826,1964.0
2024-08-28 19:34:00,552.5975,552.6524,552.5826,552.6175,1153.0
2024-08-28 19:33:00,552.6025,552.6424,552.5527,552.5737,1607.0
2024-08-28 19:32:00,552.5826,552.6125,552.5726,552.5926,1775.0
2024-08-28 19:31:00,552.5427,552.6225,552.4929,552.5527,4096.0
2024-08-28 19:30:00,552.4231,552.5327,552.4231,552.5327,530.0
2024-08-28 19:29:00,552.3732,552.4729,552.3533,552.453,110.0
2024-08-28 19:28:00,552.4031,552.4219,552.3035,552.3932,799.0
2024-08-28 19:27:00,552.5422,552.5427,552.4331,552.463,190.0
2024-08-28 19:26:00,552.4929,552.6225,552.463,552.5178,1394.0
2024-08-28 19:25:00,552.4031,552.5427,552.4031,552.4779,1482.0
2024-08-28 19:24:00,552.5178,552.5427,552.4031,552.4031,3238.0
2024-08-28 19:23:00,552.6175,552.6524,552.5028,552.5028,576.0
2024-08-28 19:22:00,552.5726,552.6025,552.5228,552.5726,2097.0
2024-08-28 19:21:00,552.6324,552.6723,552.5726,552.5826,127.0
2024-08-28 19:20:00,552.6324,552.7321,552.6324,552.6524,2682.0
2024-08-28 19:19:00,552.7471,552.782,552.6342,552.6723,146.0
2024-08-28 19:18:00,552.792,552.8019,552.7222,552.762,179.0
2024-08-28 19:17:00,552.8418,552.8418,552.762,552.772,445.0
2024-08-28 19:16:00,552.782,552.8219,552.777,552.8019,121.0
2024-08-28 19:15:00,552.8119,552.8318,552.782,552.8318,39.0
2024-08-28 19:14:00,552.7969,552.8418,552.782,552.8019,1845.0
2024-08-28 19:13:00,552.9116,552.9116,552.7521,552.7628,333.0
2024-08-28 19:12:00,552.8418,552.9216,552.8418,552.8916,1174.0
2024-08-28 19:11:00,552.777,552.8518,552.7321,552.8518,1094.0
2024-08-28 19:10:00,552.8518,552.8518,552.7321,552.8019,1076.0
2024-08-28 19:09:00,552.7521,552.8518,552.7222,552.8518,314.0
2024-08-28 19:08:00,552.6125,552.762,552.6025,552.6624,2255.0
2024-08-28 19:07:00,552.6524,552.6524,552.5327,552.6424,930.0
2024-08-28 19:06:00,552.5028,552.7022,552.5028,552.7022,572.0
2024-08-28 19:05:00,552.4829,552.5028,552.4829,552.5028,821.0
2024-08-28 19:04:00,552.5826,552.5826,552.4829,552.5327,185.0
2024-08-28 19:03:00,552.5916,552.5916,552.5228,552.5676,1016.0
2024-08-28 19:02:00,552.5726,552.6524,552.5228,552.5826,1023.0
2024-08-28 19:01:00,552.5876,552.6225,552.5477,552.6225,923.0
2024-08-28 19:00:00,552.5477,552.7122,552.4679,552.6025,744.0
2024-08-28 18:59:00,552.4729,552.5926,552.3533,552.5541,1531.0
2024-08-28 18:58:00,552.5128,552.5527,552.4634,552.5327,639.0
2024-08-28 18:57:00,552.463,552.551,552.443,552.4714,228.0
2024-08-28 18:56:00,552.4725,552.4729,552.4131,552.4131,337.0
2024-08-28 18:55:00,552.5826,552.5826,552.4335,552.438,194.0
2024-08-28 18:54:00,552.5327,552.5726,552.443,552.5228,1343.0
2024-08-28 18:53:00,552.5537,552.5826,552.3234,552.4929,800.0
2024-08-28 18:52:00,552.6524,552.6723,552.5726,552.5826,973.0
2024-08-28 18:51:00,552.6624,552.6808,552.5377,552.6574,2597.0
2024-08-28 18:50:00,552.453,552.5926,552.3882,552.5926,994.0
2024-08-28 18:49:00,552.3433,552.5327,552.3433,552.4679,703.0
2024-08-28 18:48:00,552.3334,552.3732,552.1938,552.3383,810.0
2024-08-28 18:47:00,552.2237,552.5028,552.1938,552.3533,855.0
2024-08-28 18:46:00,552.0044,552.2536,551.6554,552.2536,4049.0
2024-08-28 18:45:00,552.3832,552.3932,552.0044,552.134,1232.0
2024-08-28 18:44:00,552.4534,552.5327,552.3533,552.3982,5591.0
2024-08-28 18:43:00,552.463,552.5926,552.3932,552.4231,566.0
2024-08-28 18:42:00,552.6873,552.6873,551.9944,552.4231,7786.0
2024-08-28 18:41:00,552.5726,552.772,552.5028,552.6923,2664.0
2024-08-28 18:40:00,553.3004,553.3303,552.2935,552.3932,19172.0
2024-08-28 18:39:00,553.2406,553.3004,553.2406,553.2755,175.0
2024-08-28 18:38:00,553.2705,553.3203,553.2107,553.3203,272.0
2024-08-28 18:37:00,553.3752,553.4499,553.2705,553.2705,710.0
2024-08-28 18:36:00,553.3203,553.5297,553.3104,553.4499,1912.0
2024-08-28 18:35:00,553.2605,553.3602,553.1957,553.3602,2271.0
2024-08-28 18:34:00,553.3983,553.3983,553.1708,553.1708,1243.0
2024-08-28 18:33:00,553.3901,553.4798,553.3702,553.43,2656.0
2024-08-28 18:32:00,553.6094,553.6094,553.3801,553.3801,107.0
2024-08-28 18:31:00,553.5596,553.6593,553.5546,553.6393,6241.0
2024-08-28 18:30:00,556.5903,556.5903,553.5297,553.6393,1377203.0
2024-08-28 18:29:00,553.3901,553.5596,553.3901,553.5596,460.0
2024-08-28 18:28:00,553.3104,553.43,553.2805,553.3951,12770.0
2024-08-28 18:27:00,553.3901,553.4001,553.3104,553.3203,3167.0
2024-08-28 18:26:00,553.3153,553.3901,553.2505,553.3901,12228.0
2024-08-28 18:25:00,553.42,553.42,553.3004,553.3104,1844.0
2024-08-28 18:24:00,553.5995,553.5995,553.3403,553.3801,475.0
2024-08-28 18:23:00,553.5397,553.5995,553.3901,553.5247,416.0
2024-08-28 18:22:00,553.5596,553.5995,553.4948,553.5995,387.0
2024-08-28 18:21:00,553.4101,553.5995,553.3901,553.5496,1756.0
2024-08-28 18:20:00,553.44,553.4499,553.2206,553.2206,1390.0
2024-08-28 18:19:00,553.6593,553.6792,553.3901,553.4599,1796.0
2024-08-28 18:18:00,553.7789,553.7789,553.5995,553.6194,2389.0
2024-08-28 18:17:00,553.8487,553.8986,553.6892,553.8886,5058.0
2024-08-28 18:16:00,553.7789,553.7989,553.769,553.7989,6670.0
2024-08-28 18:15:00,553.6892,553.7989,553.6892,553.7989,1940.0
2024-08-28 18:14:00,553.5097,553.7789,553.4998,553.7789,11210.0
2024-08-28 18:13:00,553.4948,553.5496,553.3801,553.5097,6787.0
2024-08-28 18:12:00,553.3403,553.5097,553.3004,553.4699,6233.0
2024-08-28 18:11:00,553.4499,553.4499,553.0013,553.2206,3008.0
2024-08-28 18:10:00,553.5097,553.5496,553.42,553.4689,2893.0
2024-08-28 18:09:00,553.9185,553.9683,553.4699,553.4998,3945.0
2024-08-28 18:08:00,554.1478,554.1478,553.9285,553.9285,9751.0
2024-08-28 18:07:00,554.1378,554.2674,554.0687,554.1677,4683.0
2024-08-28 18:06:00,553.8487,554.1278,553.6493,554.1179,3600.0
2024-08-28 18:05:00,553.8288,553.9584,553.759,553.9484,5934.0
2024-08-28 18:04:00,553.6194,553.9384,553.5795,553.8936,5901.0
2024-08-28 18:03:00,553.6493,553.749,553.5596,553.6792,784.0
2024-08-28 18:02:00,553.4001,553.7789,553.3303,553.7091,6438.0
2024-08-28 18:01:00,553.3303,553.6294,553.2206,553.4101,15574.0
2024-08-28 18:00:00,553.3004,553.5397,553.0711,553.2107,15738.0
2024-08-28 17:59:00,553.4101,553.4898,553.111,553.2705,7170.0
2024-08-28 17:58:00,553.3403,553.4898,553.2655,553.4101,4824.0
2024-08-28 17:57:00,553.3801,553.4549,553.3303,553.3502,9060.0
2024-08-28 17:56:00,553.4499,553.4699,553.3303,553.3702,10267.0
2024-08-28 17:55:00,553.6693,553.6792,553.4499,553.4499,9221.0
2024-08-28 17:54:00,553.6693,553.6892,553.6693,553.6892,1844.0
2024-08-28 17:53:00,553.6112,553.6693,553.5995,553.6693,6255.0
2024-08-28 17:52:00,553.6593,553.6693,553.5995,553.6593,2575.0
2024-08-28 17:51:00,553.7989,553.7989,553.5995,553.6294,1544.0
2024-08-28 17:50:00,553.8587,553.8587,553.7989,553.8088,27574.0
2024-08-28 17:49:00,553.8986,553.9883,553.8487,553.8587,6269.0
2024-08-28 17:48:00,554.0381,554.078,553.9085,553.9085,1538.0
2024-08-28 17:47:00,554.0481,554.078,553.9883,554.0232,5207.0
2024-08-28 17:46:00,554.068,554.0979,554.0481,554.0481,6521.0
2024-08-28 17:45:00,554.0483,554.0979,554.0481,554.0481,21025.0
2024-08-28 17:44:00,554.1777,554.2674,554.0481,554.068,6925.0
2024-08-28 17:43:00,554.1677,554.1777,554.068,554.1677,926.0
2024-08-28 17:42:00,554.2275,554.2375,554.1478,554.2375,9991.0
2024-08-28 17:41:00,554.3173,554.3173,554.1976,554.2275,7977.0
2024-08-28 17:40:00,554.3173,554.3571,554.2973,554.3272,591.0
2024-08-28 17:39:00,554.2973,554.3871,554.2973,554.3372,701.0
2024-08-28 17:38:00,554.3073,554.4568,554.2973,554.3073,272.0
2024-08-28 17:37:00,554.4768,554.6163,554.3401,554.3771,443.0
2024-08-28 17:36:00,554.4768,554.6463,554.3073,554.412,517.0
2024-08-28 17:35:00,554.3721,554.6762,554.3721,554.4469,2816.0
2024-08-28 17:34:00,554.2973,554.4369,554.2973,554.3721,466.0
2024-08-28 17:33:00,554.2674,554.5665,554.068,554.3272,4402.0
2024-08-28 17:32:00,554.2475,554.7061,554.1976,554.2674,6528.0
2024-08-28 17:31:00,554.1976,554.3173,554.1478,554.2076,11038.0
2024-08-28 17:30:00,554.1777,554.3073,554.1478,554.2475,780.0
2024-08-28 17:29:00,554.2824,554.2874,554.1478,554.1478,31341.0
2024-08-28 17:28:00,554.3621,554.3621,554.2774,554.2774,1666.0
2024-08-28 17:27:00,554.417,554.4219,554.2774,554.3621,2377.0
2024-08-28 17:26:00,554.4668,554.4967,554.3422,554.417,2745.0
2024-08-28 17:25:00,554.407,559.7805,554.2774,554.4668,2269.0
2024-08-28 17:24:00,554.2674,554.5167,554.2674,554.417,1309.0
2024-08-28 17:23:00,554.2575,554.2973,554.2425,554.2774,5270.0
2024-08-28 17:22:00,554.2575,554.2973,554.2375,554.2475,12805.0
2024-08-28 17:21:00,554.2475,554.2973,554.2176,554.2674,2118.0
2024-08-28 17:20:00,554.1677,554.5565,554.1478,554.2475,5054.0
2024-08-28 17:19:00,554.2475,554.2874,554.0979,554.2375,7195.0
2024-08-28 17:18:00,554.0979,554.3272,554.0481,554.2475,6995.0
2024-08-28 17:17:00,554.1976,554.1976,554.088,554.0979,2236.0
2024-08-28 17:16:00,554.2973,554.2973,554.1478,554.1971,3334.0
2024-08-28 17:15:00,554.3472,554.5765,554.2475,554.2973,2106.0
2024-08-28 17:14:00,554.3671,554.3771,554.1976,554.3571,3621.0
2024-08-28 17:13:00,554.6213,554.736,554.2973,554.3571,2282.0
2024-08-28 17:12:00,554.726,554.736,554.5067,554.736,1367.0
2024-08-28 17:11:00,554.6064,554.7858,554.4867,554.746,14790.0
2024-08-28 17:10:00,554.5765,554.6762,554.5665,554.5665,984.0
2024-08-28 17:09:00,554.5964,555.1946,554.4967,554.5715,6963.0
2024-08-28 17:08:00,554.418,555.4937,554.418,554.5565,13057.0
2024-08-28 17:07:00,554.5964,555.4767,554.417,554.5167,4200.0
2024-08-28 17:06:00,554.9553,554.9952,554.5864,554.5864,5330.0
2024-08-28 17:05:00,555.0052,556.3847,554.9354,554.9929,2154.0
2024-08-28 17:04:00,554.9453,555.5196,554.8955,554.995,1778.0
2024-08-28 17:03:00,555.1936,555.2045,554.9453,555.0052,1518.0
2024-08-28 17:02:00,555.1547,558.4705,555.0949,555.0949,157632.0
2024-08-28 17:01:00,554.9952,555.2943,554.8058,555.2943,2724.0
2024-08-28 17:00:00,555.0949,556.2912,554.8058,555.0749,1277.0
2024-08-28 16:59:00,554.8157,554.9453,554.5964,554.9453,1377.0
2024-08-28 16:58:00,554.8955,555.1048,554.8456,554.8955,4169.0
2024-08-28 16:57:00,554.9154,555.045,554.8414,555.0052,2075.0
2024-08-28 16:56:00,554.6662,554.9852,554.6662,554.9553,2601.0
2024-08-28 16:55:00,554.5366,554.8157,554.4867,554.726,2311.0
2024-08-28 16:54:00,554.8307,554.8307,554.5466,554.5715,3936.0
2024-08-28 16:53:00,554.736,554.9653,554.7061,554.8556,8298.0
2024-08-28 16:52:00,554.5765,554.7759,554.5466,554.736,6879.0
2024-08-28 16:51:00,554.5964,554.7958,554.5167,554.5964,17888.0
2024-08-28 16:50:00,554.6662,554.746,554.5665,554.5665,11951.0
2024-08-28 16:49:00,554.8456,556.5903,554.6163,554.7958,9575.0
2024-08-28 16:48:00,555.0849,555.0949,554.8456,554.8456,10659.0
2024-08-28 16:47:00,555.2743,555.3142,554.9852,555.1447,2822.0
2024-08-28 16:46:00,555.2943,555.3641,555.2644,555.2843,1239.0
2024-08-28 16:45:00,555.3441,555.3441,555.0949,555.1446,2199.0
2024-08-28 16:44:00,555.5136,559.7706,554.9453,555.3341,259483.0
2024-08-28 16:43:00,555.384,555.7728,555.384,555.5435,19919.0
2024-08-28 16:42:00,555.7329,555.7828,555.2344,555.2444,19656.0
2024-08-28 16:41:00,556.2274,556.2912,555.7429,555.7578,7538.0
2024-08-28 16:40:00,555.8127,556.2613,555.7828,556.2065,19813.0
2024-08-28 16:39:00,555.4338,555.9822,555.4338,555.8825,47168.0
2024-08-28 16:38:00,555.2245,555.5036,555.2245,555.4937,6508.0
2024-08-28 16:37:00,555.175,555.4637,555.0151,555.1746,22806.0
2024-08-28 16:36:00,555.0949,555.2245,554.7958,555.1946,92283.0
2024-08-28 16:35:00,555.3341,555.3441,555.1148,555.2428,6446.0
2024-08-28 16:34:00,555.0999,555.374,555.0251,555.2943,14260.0
2024-08-28 16:33:00,554.6762,555.1048,554.5466,555.065,16623.0
2024-08-28 16:32:00,554.1877,554.7659,554.1278,554.6263,9533.0
2024-08-28 16:31:00,554.3472,554.6263,554.0979,554.1827,14462.0
2024-08-28 16:30:00,554.5067,554.8756,554.2076,554.3771,8558.0
2024-08-28 16:29:00,555.1946,555.4937,554.407,554.7061,14420.0
2024-08-28 16:28:00,555.6432,555.6631,554.9404,555.2145,39507.0
2024-08-28 16:27:00,555.7329,556.1915,555.4937,555.6432,32915.0
2024-08-28 16:26:00,554.2275,555.8426,554.0979,555.8027,76032.0
2024-08-28 16:25:00,553.9085,554.4369,553.1409,554.2774,76847.0
2024-08-28 16:24:00,555.1447,555.2444,553.759,553.8986,72319.0
2024-08-28 16:23:00,556.1915,556.2613,555.0732,555.0749,69528.0
2024-08-28 16:22:00,556.6202,556.8894,556.1217,556.2114,19795.0
2024-08-28 16:21:00,556.6102,557.1286,555.9622,556.7498,46906.0
2024-08-28 16:20:00,556.6202,557.0888,554.7659,556.4806,51475.0
2024-08-28 16:19:00,556.4707,556.7598,556.4208,556.7598,7351.0
2024-08-28 16:18:00,556.1118,556.4557,556.1118,556.4208,7025.0
2024-08-28 16:17:00,556.1815,556.2513,556.0719,556.1118,10776.0
2024-08-28 16:16:00,556.1915,556.431,556.0918,556.1716,312103.0
2024-08-28 16:15:00,556.1716,556.5903,556.0719,556.173,7734.0
2024-08-28 16:14:00,556.0918,556.1616,556.0121,556.1317,138849.0
2024-08-28 16:13:00,555.9223,556.5903,555.9223,556.0818,9625.0
2024-08-28 16:12:00,556.1616,556.1616,555.9174,555.9423,5992.0
2024-08-28 16:11:00,555.9423,556.4421,555.9423,556.1716,4061174.0
2024-08-28 16:10:00,556.5903,556.5903,555.8127,555.9722,1399046.0
2024-08-28 16:09:00,556.0121,556.6302,555.9223,555.9522,13830.0
2024-08-28 16:08:00,556.0071,556.042,555.9423,556.0121,3038.0
2024-08-28 16:07:00,556.0021,556.042,555.9024,556.0021,6927.0
2024-08-28 16:06:00,556.1018,556.2812,556.0918,556.0918,27634.0
2024-08-28 16:05:00,556.1318,556.4323,555.9124,556.1217,519848.0
2024-08-28 16:04:00,556.1417,556.2314,556.1018,556.1616,34477.0
2024-08-28 16:03:00,556.1516,556.2214,556.032,556.1317,22935.0
2024-08-28 16:02:00,555.8924,556.2015,555.7927,556.0968,53504.0
2024-08-28 16:01:00,556.0121,556.1616,555.4837,555.9223,169721.0
2024-08-28 16:00:00,556.6302,556.7598,555.9323,556.042,2978349.0
2024-08-28 15:59:00,556.7299,556.7996,556.3311,556.6202,2043670.0
2024-08-28 15:58:00,556.9542,557.0888,556.6501,556.7099,756644.0
2024-08-28 15:57:00,557.2682,557.2682,556.7697,556.9542,617297.0
2024-08-28 15:56:00,557.0987,557.2881,557.0688,557.2881,498901.0
2024-08-28 15:55:00,557.2782,557.2782,556.8395,557.0987,388086.0
2024-08-28 15:54:00,557.4078,557.4078,556.9093,557.2732,299988.0
2024-08-28 15:53:00,557.2881,557.5274,557.2333,557.4177,164073.0
2024-08-28 15:52:00,557.4277,557.647,557.2782,557.328,296514.0
2024-08-28 15:51:00,556.9392,557.4776,556.8693,557.4476,259967.0
2024-08-28 15:50:00,556.8395,557.0389,556.67,556.9492,275256.0
2024-08-28 15:49:00,556.9891,557.019,556.5404,556.8295,202275.0
2024-08-28 15:48:00,557.2084,557.2782,556.7897,556.9891,172804.0
2024-08-28 15:47:00,557.0489,557.2682,556.999,557.2282,213895.0
2024-08-28 15:46:00,557.0489,557.0888,556.8196,557.0588,228643.0
2024-08-28 15:45:00,556.8096,557.1785,556.7996,557.0489,191021.0
2024-08-28 15:44:00,556.8395,556.8694,556.7398,556.8295,53699.0
2024-08-28 15:43:00,556.5204,556.8993,556.5006,556.8345,112131.0
2024-08-28 15:42:00,556.6601,556.69,556.4707,556.5105,66004.0
2024-08-28 15:41:00,556.5903,556.69,556.4906,556.67,221068.0
2024-08-28 15:40:00,556.5006,556.6202,556.4059,556.6003,61860.0
2024-08-28 15:39:00,556.4806,556.5006,556.371,556.5006,83060.0
2024-08-28 15:38:00,556.7498,556.7996,556.4806,556.5006,99316.0
2024-08-28 15:37:00,556.5504,556.7996,556.4208,556.7548,98104.0
2024-08-28 15:36:00,556.5504,556.638,556.4911,556.5404,84925.0
2024-08-28 15:35:00,556.6999,556.7697,556.4407,556.5504,94771.0
2024-08-28 15:34:00,556.8894,556.8993,556.6202,556.7099,67597.0
2024-08-28 15:33:00,556.8545,556.8844,556.6601,556.8844,113039.0
2024-08-28 15:32:00,556.9292,557.009,556.7299,556.8694,149736.0
2024-08-28 15:31:00,556.8595,557.1087,556.7199,556.9193,125314.0
2024-08-28 15:30:00,556.8395,556.8694,556.67,556.8395,314503.0
2024-08-28 15:29:00,556.7498,556.9193,556.6119,556.8395,62958.0
2024-08-28 15:28:00,556.5803,556.7797,556.5703,556.7498,83358.0
2024-08-28 15:27:00,556.5205,556.6501,556.4707,556.5604,58028.0
2024-08-28 15:26:00,556.4607,556.6501,556.4208,556.5305,57643.0
2024-08-28 15:25:00,556.2912,556.5205,556.2912,556.4806,79045.0
2024-08-28 15:24:00,556.0121,556.3211,556.0121,556.2912,58153.0
2024-08-28 15:23:00,556.2114,556.2414,555.9822,555.9941,26698.0
2024-08-28 15:22:00,556.1616,556.2414,556.042,556.2214,65222.0
2024-08-28 15:21:00,556.3909,556.4507,556.1417,556.1417,63207.0
2024-08-28 15:20:00,556.2114,556.4806,556.2015,556.3809,108335.0
2024-08-28 15:19:00,556.0416,556.2015,556.0416,556.2015,39381.0
2024-08-28 15:18:00,556.042,556.1018,555.9921,556.032,42714.0
2024-08-28 15:17:00,556.022,556.0818,555.8825,556.042,106599.0
2024-08-28 15:16:00,556.1019,556.2214,556.0021,556.0021,51166.0
2024-08-28 15:15:00,555.7828,556.1716,555.7828,556.1048,70619.0
2024-08-28 15:14:00,555.6033,555.8226,555.5834,555.7628,58969.0
2024-08-28 15:13:00,555.8526,555.8526,555.4438,555.6133,106311.0
2024-08-28 15:12:00,555.8924,555.9423,555.7628,555.8426,66239.0
2024-08-28 15:11:00,556.032,556.0918,555.8625,555.9223,63761.0
2024-08-28 15:10:00,555.9423,556.1417,555.8725,556.032,67449.0
2024-08-28 15:09:00,555.9622,556.022,555.6831,555.9124,197355.0
2024-08-28 15:08:00,556.1915,556.2114,555.8825,555.9797,183676.0
2024-08-28 15:07:00,556.3809,556.3809,556.024,556.1915,146147.0
2024-08-28 15:06:00,556.5504,556.6003,556.351,556.3809,273255.0
2024-08-28 15:05:00,556.7798,556.8196,556.5105,556.5554,131258.0
2024-08-28 15:04:00,556.8096,556.9492,556.7099,556.8295,92432.0
2024-08-28 15:03:00,556.7897,556.8894,556.67,556.8196,115311.0
2024-08-28 15:02:00,556.8993,557.0688,556.7498,556.7897,186387.0
2024-08-28 15:01:00,556.5006,556.8794,556.4607,556.8495,90175.0
2024-08-28 15:00:00,556.3311,556.67,556.3012,556.4906,280338.0
2024-08-28 14:59:00,555.9423,556.4507,555.9333,556.351,307835.0
2024-08-28 14:58:00,555.6442,555.9921,555.4837,555.9522,116264.0
2024-08-28 14:57:00,555.6233,555.8027,555.6232,555.6731,54011.0
2024-08-28 14:56:00,555.379,555.8615,555.379,555.6233,97354.0
2024-08-28 14:55:00,555.3541,555.5734,555.2843,555.3839,95183.0
2024-08-28 14:54:00,554.9075,555.5036,554.9005,555.374,93360.0
2024-08-28 14:53:00,554.8058,554.9254,554.736,554.9055,74805.0
2024-08-28 14:52:00,554.5964,554.9653,554.5964,554.7958,90382.0
2024-08-28 14:51:00,554.2674,554.6562,554.2674,554.6324,67086.0
2024-08-28 14:50:00,553.9783,554.2724,553.9392,554.2575,43787.0
2024-08-28 14:49:00,554.0082,554.0082,553.8786,553.9982,20376.0
2024-08-28 14:48:00,554.1079,554.1179,553.9285,554.0182,66511.0
2024-08-28 14:47:00,553.8686,554.1378,553.8686,554.0781,32199.0
2024-08-28 14:46:00,554.078,554.078,553.7989,553.8886,91767.0
2024-08-28 14:45:00,554.078,554.1278,554.0082,554.0979,47526.0
2024-08-28 14:44:00,554.0082,554.1079,553.9982,554.068,50446.0
2024-08-28 14:43:00,554.1877,554.1976,553.9584,554.0132,41353.0
2024-08-28 14:42:00,554.2075,554.2575,554.1079,554.1877,43418.0
2024-08-28 14:41:00,554.2774,554.4369,554.2076,554.2176,49277.0
2024-08-28 14:40:00,554.1878,554.3771,554.1578,554.2774,59433.0
2024-08-28 14:39:00,554.0979,554.2575,554.068,554.2275,50188.0
2024-08-28 14:38:00,554.068,554.1378,554.0282,554.1179,42888.0
2024-08-28 14:37:00,553.9783,554.1777,553.9384,554.0481,41970.0
2024-08-28 14:36:00,553.9823,554.0481,553.9584,553.9683,29326.0
2024-08-28 14:35:00,554.068,554.1478,553.9384,553.9882,38942.0
2024-08-28 14:34:00,554.0979,554.1478,554.0082,554.068,48135.0
2024-08-28 14:33:00,553.9085,554.1661,553.9085,554.1179,29880.0
2024-08-28 14:32:00,553.9982,554.0979,553.8487,553.9085,28926.0
2024-08-28 14:31:00,554.1079,554.1079,553.931,553.9883,30641.0
2024-08-28 14:30:00,554.0282,554.2076,553.9883,554.1079,44671.0
2024-08-28 14:29:00,553.8686,554.0581,553.8686,554.0331,49734.0
2024-08-28 14:28:00,554.1278,554.1378,553.8288,553.8886,57566.0
2024-08-28 14:27:00,554.1976,554.2475,554.1278,554.1378,81513.0
2024-08-28 14:26:00,554.088,554.2774,554.0581,554.2674,48589.0
2024-08-28 14:25:00,554.1877,554.2874,554.0781,554.0979,53633.0
2024-08-28 14:24:00,554.3671,554.407,554.1578,554.1677,37879.0
2024-08-28 14:23:00,554.3671,554.3771,554.2676,554.362,51705.0
2024-08-28 14:22:00,554.377,554.4369,554.3173,554.3771,49857.0
2024-08-28 14:21:00,554.2674,554.447,554.1976,554.3472,55342.0
2024-08-28 14:20:00,554.1179,554.337,554.1178,554.2375,64404.0
2024-08-28 14:19:00,554.3173,554.3173,554.088,554.1477,34525.0
2024-08-28 14:18:00,554.1976,554.3272,554.1378,554.3073,52936.0
2024-08-28 14:17:00,554.0979,554.2176,554.0232,554.2176,32466.0
2024-08-28 14:16:00,554.2474,554.2475,554.1129,554.1179,47292.0
2024-08-28 14:15:00,554.2176,554.2874,554.1378,554.2375,41250.0
2024-08-28 14:14:00,554.2874,554.3372,554.1777,554.1877,39554.0
2024-08-28 14:13:00,554.2076,554.2973,554.1079,554.2774,59220.0
2024-08-28 14:12:00,554.2774,554.4966,554.1727,554.1976,69874.0
2024-08-28 14:11:00,554.208,554.3173,554.1578,554.2576,60529.0
2024-08-28 14:10:00,554.3871,554.5167,554.1229,554.2274,78992.0
2024-08-28 14:09:00,554.3552,554.4967,554.2973,554.407,96643.0
2024-08-28 14:08:00,554.0182,554.3671,553.9573,554.3571,128754.0
2024-08-28 14:07:00,553.9982,554.0481,553.8397,554.0137,96874.0
2024-08-28 14:06:00,553.8188,554.1378,553.7291,554.0097,179369.0
2024-08-28 14:05:00,553.5696,553.8387,553.5496,553.8288,239071.0
2024-08-28 14:04:00,553.5496,553.6393,553.4898,553.5795,110432.0
2024-08-28 14:03:00,553.6393,553.8088,553.5296,553.5496,102260.0
2024-08-28 14:02:00,553.6693,553.7291,553.5197,553.6665,86262.0
2024-08-28 14:01:00,553.4101,553.7989,553.3403,553.6543,120621.0
2024-08-28 14:00:00,553.6493,553.759,553.3403,553.4498,206148.0
2024-08-28 13:59:00,553.759,553.8075,553.5097,553.6344,154816.0
2024-08-28 13:58:00,553.9285,553.9783,553.739,553.754,281397.0
2024-08-28 13:57:00,554.5167,554.5964,553.8088,553.9185,235332.0
2024-08-28 13:56:00,554.6363,554.7958,554.4568,554.5366,68582.0
2024-08-28 13:55:00,554.7958,554.8257,554.5466,554.6263,68158.0
2024-08-28 13:54:00,554.9603,555.045,554.6961,554.8058,51205.0
2024-08-28 13:53:00,555.3341,555.374,554.9154,554.9752,84609.0
2024-08-28 13:52:00,555.4239,555.5036,555.3145,555.3242,40436.0
2024-08-28 13:51:00,555.5036,555.5136,555.3142,555.4388,24379.0
2024-08-28 13:50:00,555.4338,555.5834,555.3292,555.4812,87654.0
2024-08-28 13:49:00,555.713,555.7429,555.2843,555.4139,59997.0
2024-08-28 13:48:00,555.7529,555.8226,555.6831,555.7329,27408.0
2024-08-28 13:47:00,555.8326,555.8426,555.6831,555.7728,45119.0
2024-08-28 13:46:00,555.8177,555.8725,555.713,555.7927,46890.0
2024-08-28 13:45:00,555.8376,555.9722,555.7628,555.8177,40904.0
2024-08-28 13:44:00,556.0918,556.1118,555.713,555.8226,109091.0
2024-08-28 13:43:00,556.0519,556.1716,556.0021,556.0818,28420.0
2024-08-28 13:42:00,556.0918,556.1815,555.9822,556.0519,47644.0
2024-08-28 13:41:00,556.1018,556.2114,556.0221,556.0818,40584.0
2024-08-28 13:40:00,556.0968,556.2314,556.0719,556.1018,34708.0
2024-08-28 13:39:00,556.351,556.3909,556.1317,556.1317,67379.0
2024-08-28 13:38:00,556.4108,556.4308,556.2812,556.361,33192.0
2024-08-28 13:37:00,556.5294,556.5404,556.4009,556.4059,16256.0
2024-08-28 13:36:00,556.5105,556.5305,556.4407,556.5205,25676.0
2024-08-28 13:35:00,556.5305,556.5902,556.4906,556.5404,22015.0
2024-08-28 13:34:00,556.5305,556.5305,556.371,556.5205,28741.0
2024-08-28 13:33:00,556.4407,556.5524,556.3909,556.5504,20572.0
2024-08-28 13:32:00,556.4108,556.5903,556.3611,556.4308,38636.0
2024-08-28 13:31:00,556.2513,556.4407,556.1815,556.4009,35182.0
